Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,CDOT,I-70BL,HOWARD VISITOR1; Visitor lot NW corner of building. ,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7388001,-105.0239714,2018-11-29,98831,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BC FLEET,3460 Broadway,N BROADWAY 2; -,Boulder,CO,80304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0376719,-105.2816653,2018-11-29,98872,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Harmony Library,4616 S Sheilds Street,"The stations are currently free for use, however, this may change, so please check LCD screen for pricing policies.",Fort Collins,CO,80526,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.5228075,-105.0929614,2018-11-29,98875,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,16M BUILDING,1550 Market St,16M B-1,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7494081,-104.9984684,2018-11-29,98887,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 33020,10030 E Arapahoe Rd,,Centennial,CO,80112,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,39.594047,-104.87224,2018-11-29,98911,2018-11-29 10:39:23 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,
ELEC,Greenlots - 33024,2400 W 104th Ave,,Denver,CO,80234,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,39.8844093894262,-105.01580020423,2018-11-29,98914,2018-11-29 10:39:23 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,
ELEC,Greenlots - 33072,14707 W Colfax Ave,,Lakewood,CO,80401,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,39.7333793640137,-105.164390563965,2018-11-29,99122,2018-11-29 10:39:23 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 52017D,5201 Saint Vrain Rd.,,Longmont,CO,80503,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,40.1700706481934,-105.166641235352,2018-11-29,99134,2018-11-29 10:39:23 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52004D,1325 Pearl St.,,Boulder,CO,80302,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,40.0187950134277,-105.278198242188,2018-11-29,99135,2018-11-29 10:39:23 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LENNAR,16543 East 49th Avenue,PARKFIELD ST2; In front of building NN,Denver,CO,80239,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7863113,-104.7951147,2018-11-29,99323,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LENNAR,16433 East 49th Avenue,PARKFIELD ST1; Near front entrance building H,Denver,CO,80239,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7855121,-104.7972317,2018-11-29,99334,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,GOLDEN STATIONS,1000 10th St,CITY HALL ANNEX; NW corner of 10th &amp; Cheyenne,Golden,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7564453,-105.2259259,2018-11-29,99398,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Mesa County Public Library,502 Ouray Ave,,Grand Junction,CO,81501,,970-248-0057,E,,Public,24 hours daily,,,,,,,1,,,,GPS,39.0639,-108.5506,2018-08-07,99432,2018-08-07 22:32:24 UTC,LG,,,2018-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,REDGARDEN,1750 Dogwood St,PAU HANA ST1,Louisville,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9664238,-105.1162317,2018-11-29,99449,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SVVSD,6601 Aggregate Blvd,GRAND VIEW ES 1; -,Frederick,CO,80516,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0957918,-104.9996562,2018-11-29,99480,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,1615 Platte Street,"CIRCA 1
CIRCA 2
CIRCA 3",Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.75787,-105.007863,2018-11-29,99622,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,MINIOFLOVELAND,4055 Byrd Dr,MINIOFLOVELAND; Station is on the north side of the service department.,Loveland,CO,80538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.4346474,-104.9967543,2018-11-29,99675,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Mountain States Building Services,3425 S Shields St,,Fort Collins,CO,80526,,,E,,Private,,,,,,,2,,,,,200-9,40.54033,-105.097178,2018-09-10,99713,2018-09-10 19:53:21 UTC,P,,,2018-07-01,,,,,J1772,US,,,,Privé,,private,,
ELEC,Atlasta Solar Center - GJ Botanical Gardens,1111 S 7th St,,Grand Junction,CO,81501,,970-248-0057,E,,Public,24 hours daily,A Debit M V,,,,,1,,,,,GPS,39.057301,-108.561483,2018-08-07,99741,2018-08-07 22:32:24 UTC,P,,,2014-06-15,,,,,J1772,US,,,,Public,,public,,
ELEC,The Factory Co-Working Space,750 Main St,,Grand Junction,CO,81501,,970-248-0057,E,,Public,24 hours daily,A Debit M V,,,,,1,,,,,GPS,39.067642,-108.559581,2018-08-07,99742,2018-08-07 22:32:24 UTC,P,,,2018-07-20,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,3130 Repplier St,COLUMBINE ELEM1; -,Boulder,CO,80304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.032777,-105.2695617,2018-11-29,99748,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,WEST PEARL,Morrison Alley,ALLEY; -,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0176465,-105.2834876,2018-11-29,99753,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,6068 County Hwy 56,PLATT MID 1; -,Boulder,CO,80303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0031542,-105.2105784,2018-11-29,99759,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF ASPEN,427 Rio Grande Pl,"RIO GRANDE L2 1; Level b1
RIO GRANDE L2 2; -",Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.191258,-106.818009,2018-11-29,99766,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 112050,1720 15th St,,Boulder,CO,80302,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,40.0152130126953,-105.274658203125,2018-11-29,99777,2018-11-29 10:39:23 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CHARGING,4740 Flintridge Dr.,"FLINTRIDGE ST1; -
FLINTRIDGE ST2; -",Colorado Springs,CO,80918,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.901624,-104.769704,2018-11-29,99806,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CENTENNIAL,5775 Flatiron Pkwy,"CENTENNIAL 1; North side of Building
CENTENNIAL 2; North side of Building. 
CENTENNIAL 3; North Side of Building
CENTENNIAL 4; North side of building
CENTENNIAL 5; North side of building",Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.022826,-105.219559,2018-11-29,99808,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,3870 21st St,CENTENNIAL MID1; NW Corner of Building,Boulder,CO,80304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0451489,-105.2687889,2018-11-29,99818,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CHATFIELD,D Loop,PARK OFFICE 1; Near park office building ,Littleton,CO,80125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.5338789,-105.0714622,2018-11-29,99845,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CHERRY CREEK,Park Office Access,PARK OFFICE; Located in State Park by Office - Open to the Public 7 am - 7 pm,Aurora,CO,80014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6268399,-104.8300648,2018-11-29,99908,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Park Meadows Mall - Tesla,8401 Park Meadows Center Dr,Located in SE corner of parking garage. L2 chargers are available in the parking garage by JC Penny,Lone Tree,CO,80124,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.563573,-104.872946,2018-08-07,99934,2018-08-07 22:32:24 UTC,P,,,2014-03-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,TOWER 1660,1660 S Albion St,ALBION ST1,Denver,CO,80222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6863018,-104.9391033,2018-11-29,99987,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,THE FOUNDRY EV,22 Second St,STATION 1; east side of The Foundry parking lot,Fraser,CO,80442,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9278432,-105.7893587,2018-11-29,100026,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
E85,Kum & Go #939,5112 E Bromley Ln,,Brighton,CO,80601,,303-654-3483,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,39.9723697756726,-104.74762524202,2018-08-07,100043,2018-08-07 22:32:24 UTC,P,,,2018-07-15,,,,false,,US,,,,Public,,public,,
ELEC,BDV APTS,6655 Lookout Rd,BOULDERVIEW APT,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0735004,-105.1989967,2018-11-29,100259,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,597 Co Hwy 130,NEDERLAND HIGH1; -,Nederland,CO,80466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9529396,-105.525729,2018-11-29,100263,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,1875 Lawrence St,1875 LAWRENCE; Bottom of ramp on parking level 2,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7513603,-104.9934212,2018-11-29,100264,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SVVSD,331 Stickney Ave,LYONS ES 1,Lyons,CO,80540,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.2263733,-105.2694438,2018-11-29,100368,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,KEW REALTY,300 S Jackson St,300 S JACKSON 1; -,Denver,CO,80209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7110271,-104.9423077,2018-11-29,100388,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESTES PARKING,335 W Elkhorn Ave,TOWN HALL LOT 1; north of lot behind library,Estes Park,CO,80517,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.3779575,-105.5196856,2018-11-29,100410,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUBLIC PARKING,1734 Curtis Street,"FLOOR 2 SPACE 9; 2ND Floor just past entry Spot 9
FLOOR 2; 2nd Floor just past the entry on yhe right",Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.748497,-104.9926,2018-11-29,100432,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,AURARIA,1351 5th Street,"5TH ST GARAGE1; Near 5th Street entrance, center of first floor
5TH ST GARAGE2; Near 5th Street entry, center of first floor
5TH ST GARAGE3; Near 5th street entrance, center of first floor
5TH ST GARAGE4; Near 5th Street entrance, center of first floor",Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.742563,-105.010368,2018-11-29,100447,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BOULDER,3172 Broadway,N BOULDER REC 1,Boulder,CO,80304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0328387,-105.2809468,2018-11-29,100474,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FUOCO HONDA,US-6,FUOCO HONDA,Grand Junction,CO,81505,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.0922305,-108.6010082,2018-11-29,100509,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,4990 Pearl Pkwy,4845 PEARL 2,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0205295,-105.2357999,2018-11-29,100523,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,2500 55th St,2500 55TH ST; Near front entry of 2520,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0247413,-105.2247372,2018-11-29,100524,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,4845 Pearl East circle,4845 PEARL 1; Near front entrance,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0217365,-105.2404748,2018-11-29,100525,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,503 Ridge Rd,NEDERLAND BUS 1; -,Nederland,CO,80466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9732594,-105.504471,2018-11-29,100547,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,RM,7444 W Alaska Dr,"BELMAR 1; Parking garage under Whole Foods Market, near W. Alaska Dr. entrance",Lakewood,CO,80226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7090037,-105.0805415,2018-11-29,100557,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Inn at Aspen - Tesla Supercharger,38750 Highway 82,,Aspen,CO,81611,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.205278,-106.858407,2018-09-10,102078,2018-09-10 19:53:21 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,
ELEC,Twenty Ninth Street - Tesla Supercharger,1710 29th St,,Boulder,CO,80301,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.017316,-105.255716,2018-09-10,102079,2018-09-10 19:53:21 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,
ELEC,Tomahawk Brush Travel Stop - Tesla Supercharger,1156 Colorado 71,,Brush,CO,80723,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.271243,-103.622575,2018-09-10,102080,2018-09-10 19:53:21 UTC,P,,,2017-01-15,,,,,TESLA,US,,,,Public,,public,,
ELEC,Cascade Parking Garage - Tesla Supercharger,215 N Cascade Ave,,Colorado Springs,CO,80903,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,38.837364,-104.824556,2018-09-10,102081,2018-09-10 19:53:21 UTC,P,,,2015-12-31,,,,,TESLA,US,,,,Public,,public,,
ELEC,Hampton Inn & Suites - Tesla Supercharger,4310 Airport Way,,Denver,CO,80239,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.774947,-104.795232,2018-09-10,102082,2018-09-10 19:53:21 UTC,P,,,2015-01-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,The Stanley Hotel - Tesla Supercharger,333 Wonderview Ave,,Estes Park,CO,80517,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,7,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.380938,-105.518978,2018-09-10,102083,2018-09-10 19:53:21 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,
ELEC,Residence Inn - Glenwood Springs - Tesla Supercharger,125 Wulfsohn Rd,,Glenwood Springs,CO,81601,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.552655,-107.340821,2018-09-10,102084,2018-09-10 19:53:21 UTC,P,,,2013-10-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Mesa Mall - Tesla Supercharger,2424 Highway 6,,Grand Junction,CO,81505,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.08947,-108.60418,2018-09-10,102085,2018-09-10 19:53:21 UTC,P,,,2014-01-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Arby's - Tesla Supercharger,2221 6th St,,Limon,CO,80828,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.268993,-103.708815,2018-09-10,102086,2018-09-10 19:53:21 UTC,P,,,2014-06-15,,,,,TESLA,US,,,,Public,,public,,
ELEC,Park Meadows Mall - Tesla Supercharger,8401 Park Meadows Center Dr,,Lone Tree,CO,80124,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-8,39.563573,-104.872946,2018-11-08,102087,2018-11-08 16:06:54 UTC,P,,,2014-03-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,"Embassy Suites by Hilton - Loveland Hotel, Spa & Conference Center - Tesla Supercharger",4705 Clydesdale Pkwy,,Loveland,CO,80538,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.440123,-104.98971,2018-09-10,102088,2018-09-10 19:53:21 UTC,P,,,2017-01-15,,,,,TESLA,US,,,,Public,,public,,
ELEC,High Valley Center - Tesla Supercharger,6250 Highway 285,,Poncha Springs,CO,81242,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,38.512059,-106.076813,2018-09-10,102089,2018-09-10 19:53:21 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,
ELEC,Outlets At Silverthorne - Tesla Supercharger,246-V Rainbow Dr,,Silverthorne,CO,80498,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,39.630782,-106.070362,2018-09-10,102090,2018-09-10 19:53:21 UTC,P,,,2013-10-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Trinidad Fuel Stop - Tesla Supercharger,9960 Santa Fe Trail,,Trinidad,CO,81082,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,37.13373,-104.519979,2018-09-10,102091,2018-09-10 19:53:21 UTC,P,,,2015-04-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,COPPERLEAF,3425 south Shields,STATION 1,Fort Collins,CO,80526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.5405087,-105.096911,2018-11-29,102536,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,JLR COLO SPGS,565 Automotive Dr,BAY1; -,Colorado Springs,CO,80905,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.8153227,-104.8372991,2018-11-29,102543,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,7887 E Belleview Ave,BELLEVIEWTOWER2; Near South West corner of parking structure.,Denver,CO,80237,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6255713,-104.8973615,2018-11-29,102544,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNICOPROPERTIES,8001 E Belleview Ave,BELLEVIEWTOWER1; Near South West corner of parking garage.,Denver,CO,80237,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6255739,-104.897385,2018-11-29,102545,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FRA - Transportation Technology Center,55500 DOT Rd,,Pueblo,CO,81001,,,E,,Private,,,,,,,1,,,,,200-8,38.433209,-104.285983,2018-09-10,102631,2018-09-10 19:53:21 UTC,FG,17,Department of Transportation,2017-09-01,,,,,J1772,US,,,,Privé,,private,,DOT
ELEC,RES INN BOULDER,McGuckin Way,STATION 1; parking garage,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0167788,-105.2610073,2018-11-29,102722,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,323 3RD AVENUE,323 3rd Avenue PCD Engineering,PCD ENGINEERING; Back parking lot of PCD Engineering,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1635493,-105.0992295,2018-11-29,103028,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SVVSD,4901 Nelson Rd,SILVERCREEK HS1; -,Longmont,CO,80503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.150111,-105.1675555,2018-11-29,103136,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Best Western Plus - Boulder Inn - Tesla Destination,770 28th St,,Boulder,CO,80303,,303-449-3800  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.0016487058288,-105.257391929626,2018-10-04,103355,2018-10-04 21:43:30 UTC,P,,,2014-12-18,,,,,TESLA,US,,,,Public,,public,,
ELEC,Old Town Guesthouse Bed and Breakfast - Tesla Destination,115 S 26th St,,Colorado Springs,CO,80904,,719-632-9194  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for patron use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.847534,-104.864531,2018-10-04,103356,2018-10-04 21:43:30 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,The Grand Lodge - Tesla Destination,6 Emmons Rd,,Crested Butte,CO,81225,,970-349-8000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.901122,-106.967929,2018-10-04,103357,2018-10-04 21:43:30 UTC,P,,,2017-07-15,,,,,TESLA,US,,,,Public,,public,,
